Frame_Number,Timestamp,FPS,Emotion,Attention,Posture,Movement,EAR,Left_EAR,Right_EAR,EAR_Threshold,Eye_State,Blink_Count,Horizontal_Angle,Vertical_Angle,Distance_From_Center,Head_Movement,Torso_Movement,Left_Arm_Movement,Right_Arm_Movement,Fatigue_Level,Drowsiness_Score,Angry_Score,Disgust_Score,Fear_Score,Happy_Score,Sad_Score,Surprise_Score,Neutral_Score,F0_Mean,Intensity,Jitter,Shimmer,Spectral_Centroid,Spectral_Rolloff,Zero_Crossing_Rate,Spectral_Bandwidth,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Processing_Time
3229,2025-04-20 04:19:55.456,23.2,neutral,Partially Attentive,Partially Visible,High,0.3699,0.3710,0.3688,0.3690,Closed,1,108.44,9.80,0.0000,0.042530,0.012527,0.008312,0.006103,Mild,0.0533,0.0843,0.0000,0.0115,0.0003,0.1347,0.0001,0.7690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232
3230,2025-04-20 04:19:55.487,23.5,neutral,Partially Attentive,Partially Visible,High,0.3759,0.3756,0.3761,0.3690,Open,2,108.52,9.69,0.0000,0.004480,0.001583,0.008992,0.005412,Mild,0.0567,0.0843,0.0000,0.0115,0.0003,0.1347,0.0001,0.7690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235
3231,2025-04-20 04:19:55.544,23.4,neutral,Partially Attentive,Partially Visible,High,0.3820,0.3828,0.3813,0.3690,Open,2,108.40,9.60,0.0000,0.050628,0.021063,0.082120,0.023108,Mild,0.0600,0.0843,0.0000,0.0115,0.0003,0.1347,0.0001,0.7690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
3232,2025-04-20 04:19:55.582,23.6,neutral,Partially Attentive,Partially Visible,High,0.3777,0.3783,0.3772,0.3690,Open,2,108.49,9.77,0.0000,0.044350,0.032991,0.037294,0.018581,Mild,0.0633,0.0843,0.0000,0.0115,0.0003,0.1347,0.0001,0.7690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0257
3233,2025-04-20 04:19:55.628,23.6,neutral,Partially Attentive,Partially Visible,High,0.3807,0.3801,0.3813,0.3690,Open,2,108.33,9.54,0.0000,0.003887,0.006940,0.057917,0.015508,Mild,0.0667,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0243
3234,2025-04-20 04:19:55.659,24.0,neutral,Partially Attentive,Partially Visible,High,0.3763,0.3766,0.3760,0.3690,Open,2,108.41,9.73,0.0000,0.082352,0.069535,0.012771,0.027175,Normal,0.0000,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
3235,2025-04-20 04:19:55.688,24.3,neutral,Partially Attentive,Partially Visible,High,0.3783,0.3794,0.3772,0.3690,Open,2,108.24,9.72,0.0000,0.018091,0.012785,0.026167,0.009272,Normal,0.0033,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229
3236,2025-04-20 04:19:55.721,24.7,neutral,Partially Attentive,Partially Visible,Moderate,0.3764,0.3771,0.3756,0.3690,Open,2,108.27,9.84,0.0000,0.034416,0.017973,0.027699,0.011856,Normal,0.0067,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241
3237,2025-04-20 04:19:55.751,25.0,neutral,Partially Attentive,Partially Visible,Moderate,0.3751,0.3759,0.3744,0.3690,Open,2,108.26,9.70,0.0000,0.012868,0.012445,0.023282,0.003913,Normal,0.0100,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
3238,2025-04-20 04:19:55.781,25.4,neutral,Partially Attentive,Partially Visible,Moderate,0.3770,0.3761,0.3779,0.3690,Open,2,108.56,9.82,0.0000,0.002362,0.004249,0.009988,0.013650,Normal,0.0133,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0233
3239,2025-04-20 04:19:55.812,25.8,neutral,Partially Attentive,Partially Visible,Moderate,0.3790,0.3785,0.3794,0.3690,Open,2,108.45,9.75,0.0000,0.018696,0.025074,0.034888,0.014752,Normal,0.0167,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
3240,2025-04-20 04:19:55.844,25.8,neutral,Partially Attentive,Partially Visible,Moderate,0.3801,0.3793,0.3808,0.3690,Open,2,108.17,9.94,0.0000,0.004459,0.007830,0.009767,0.012041,Normal,0.0200,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246
3241,2025-04-20 04:19:55.880,26.2,neutral,Partially Attentive,Partially Visible,Moderate,0.3796,0.3800,0.3793,0.3690,Open,2,108.17,9.87,0.0000,0.022086,0.014880,0.009813,0.002088,Normal,0.0233,0.0202,0.0000,0.0095,0.0026,0.0976,0.0004,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0293
3242,2025-04-20 04:19:55.920,26.2,neutral,Partially Attentive,Partially Visible,Moderate,0.3802,0.3785,0.3819,0.3690,Open,2,107.95,9.92,0.0000,0.021592,0.026159,0.012668,0.013644,Normal,0.0267,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
3243,2025-04-20 04:19:55.951,26.6,neutral,Partially Attentive,Partially Visible,Moderate,0.3831,0.3840,0.3822,0.3690,Open,2,107.72,9.81,0.0000,0.031211,0.018353,0.006818,0.007318,Normal,0.0300,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232
3244,2025-04-20 04:19:55.984,27.0,neutral,Partially Attentive,Partially Visible,Moderate,0.3756,0.3781,0.3732,0.3690,Open,2,107.77,9.65,0.0000,0.004235,0.002395,0.002055,0.003710,Normal,0.0333,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0261
3245,2025-04-20 04:19:56.028,27.0,neutral,Partially Attentive,Partially Visible,Moderate,0.3706,0.3723,0.3688,0.3690,Open,2,106.44,9.15,0.0000,0.066013,0.016923,0.029919,0.001743,Mild,0.0367,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
3246,2025-04-20 04:19:56.058,27.3,neutral,Partially Attentive,Partially Visible,Moderate,0.3730,0.3728,0.3733,0.3690,Open,2,106.57,9.21,0.0000,0.021367,0.009380,0.013552,0.000995,Mild,0.0400,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
3247,2025-04-20 04:19:56.089,27.4,neutral,Partially Attentive,Partially Visible,Moderate,0.3710,0.3740,0.3680,0.3690,Open,2,105.05,8.32,0.0000,0.046578,0.039282,0.102701,0.016007,Mild,0.0433,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235
3248,2025-04-20 04:19:56.128,27.7,neutral,Partially Attentive,Partially Visible,Moderate,0.3640,0.3670,0.3609,0.3690,Open,2,105.20,8.48,0.0000,0.008933,0.009661,0.008195,0.005994,Mild,0.0467,0.0589,0.0000,0.0247,0.0008,0.2572,0.0002,0.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322
3249,2025-04-20 04:19:56.165,27.7,neutral,Focused,Partially Visible,Moderate,0.3601,0.3677,0.3525,0.3690,Open,2,103.71,7.22,0.0000,0.018934,0.017457,0.002544,0.008072,Mild,0.0500,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232
3250,2025-04-20 04:19:56.196,28.1,neutral,Focused,Partially Visible,Moderate,0.3527,0.3593,0.3461,0.3690,Closed,2,103.51,7.34,0.0000,0.002190,0.001228,0.004029,0.001675,Mild,0.0533,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232
3251,2025-04-20 04:19:56.227,28.5,neutral,Focused,Partially Visible,Moderate,0.3498,0.3557,0.3440,0.3690,Closed,2,101.66,6.30,0.0000,0.017857,0.015684,0.041480,0.006799,Mild,0.0567,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0242
3252,2025-04-20 04:19:56.257,28.8,neutral,Focused,Partially Visible,Moderate,0.3447,0.3528,0.3365,0.3690,Closed,2,101.63,6.51,0.0000,0.008449,0.004186,0.009513,0.004022,Mild,0.0600,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234
3253,2025-04-20 04:19:56.289,29.2,neutral,Focused,Partially Visible,Moderate (Fidgeting),0.3393,0.3439,0.3347,0.3669,Closed,2,101.70,6.50,0.0000,0.003258,0.000592,0.001495,0.002272,Mild,0.0633,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0251
3254,2025-04-20 04:19:56.320,29.6,neutral,Focused,Partially Visible,Moderate (Fidgeting),0.3482,0.3534,0.3431,0.3690,Closed,2,100.79,5.97,0.0000,0.054353,0.035386,0.076598,0.018990,Mild,0.0667,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
3255,2025-04-20 04:19:56.351,29.9,neutral,Focused,Partially Visible,Moderate,0.3566,0.3617,0.3515,0.3690,Closed,2,100.45,5.78,0.0000,0.027348,0.015344,0.020732,0.038022,Normal,0.0000,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246
3256,2025-04-20 04:19:56.399,29.8,neutral,Focused,Partially Visible,Moderate,0.3580,0.3663,0.3498,0.3691,Closed,2,100.53,5.58,0.0000,0.006082,0.002736,0.002281,0.004251,Normal,0.0033,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0264
3257,2025-04-20 04:19:56.432,30.0,neutral,Focused,Partially Visible,Moderate (Fidgeting),0.3606,0.3657,0.3555,0.3673,Closed,2,99.99,5.45,0.0000,0.012770,0.011383,0.062578,0.006283,Normal,0.0067,0.1120,0.0003,0.0457,0.0020,0.2868,0.0006,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278
3258,2025-04-20 04:19:56.474,29.6,neutral,Focused,Partially Visible,Moderate (Fidgeting),0.3628,0.3716,0.3540,0.3691,Closed,2,100.03,5.26,0.0000,0.010432,0.004422,0.007691,0.005398,Normal,0.0100,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
3259,2025-04-20 04:19:56.505,29.6,neutral,Focused,Partially Visible,Moderate,0.3606,0.3675,0.3536,0.3689,Closed,2,99.59,4.97,0.0000,0.100055,0.074477,0.040724,0.042178,Mild,0.0133,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0227
3260,2025-04-20 04:19:56.535,29.6,neutral,Focused,Partially Visible,Moderate,0.3611,0.3680,0.3542,0.3692,Closed,2,99.72,4.92,0.0000,0.023211,0.019759,0.009995,0.007385,Mild,0.0167,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228
3261,2025-04-20 04:19:56.565,30.1,neutral,Focused,Partially Visible,Moderate,0.3617,0.3699,0.3536,0.3668,Closed,2,99.02,4.89,0.0000,0.054783,0.023223,0.110498,0.068077,Mild,0.0200,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230
3262,2025-04-20 04:19:56.597,30.3,neutral,Focused,Partially Visible,Moderate,0.3583,0.3663,0.3503,0.3658,Closed,2,99.19,4.78,0.0000,0.022337,0.008055,0.015073,0.024061,Mild,0.0233,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
3263,2025-04-20 04:19:56.629,30.6,neutral,Focused,Partially Visible,High,0.3606,0.3693,0.3519,0.3693,Closed,2,99.27,4.65,0.0000,0.038155,0.044580,0.112425,0.029864,Mild,0.0267,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0244
3264,2025-04-20 04:19:56.664,30.6,neutral,Focused,Partially Visible,Moderate,0.3622,0.3693,0.3552,0.3693,Closed,2,99.32,4.60,0.0000,0.016374,0.017751,0.027743,0.019274,Mild,0.0300,0.2161,0.0004,0.1073,0.0002,0.3158,0.0000,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0273
3265,2025-04-20 04:19:56.693,30.5,neutral,Focused,Partially Visible,Moderate,0.3621,0.3699,0.3543,0.3661,Closed,2,99.21,4.56,0.0000,0.000192,0.003034,0.012860,0.002998,Mild,0.0333,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240
3266,2025-04-20 04:19:56.722,30.6,neutral,Focused,Partially Visible,Moderate,0.3631,0.3703,0.3559,0.3679,Closed,2,99.22,4.59,0.0000,0.004355,0.005851,0.019286,0.007635,Moderate,0.0367,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0233
3267,2025-04-20 04:19:56.755,30.6,neutral,Focused,Partially Visible,Moderate,0.3601,0.3688,0.3515,0.3683,Closed,2,99.04,4.47,0.0000,0.065839,0.042123,0.050223,0.022878,Moderate,0.0400,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234
3268,2025-04-20 04:19:56.785,30.5,neutral,Focused,Partially Visible,High,0.3576,0.3657,0.3495,0.3707,Closed,2,99.12,4.41,0.0000,0.011810,0.004758,0.082903,0.006188,Moderate,0.0433,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0227
3269,2025-04-20 04:19:56.817,30.6,neutral,Focused,Partially Visible,Moderate,0.3554,0.3631,0.3477,0.3711,Closed,2,98.68,4.35,0.0000,0.027524,0.014398,0.013394,0.017981,Moderate,0.0467,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240
3270,2025-04-20 04:19:56.846,30.5,neutral,Focused,Partially Visible,Moderate,0.3544,0.3617,0.3472,0.3718,Closed,2,98.62,4.27,0.0000,0.012853,0.003884,0.009435,0.007403,Moderate,0.0500,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0227
3271,2025-04-20 04:19:56.878,30.6,neutral,Focused,Partially Visible,Moderate,0.3533,0.3596,0.3470,0.3754,Closed,2,98.77,4.45,0.0000,0.002548,0.005618,0.008090,0.005971,Moderate,0.0533,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
3272,2025-04-20 04:19:56.908,30.9,neutral,Focused,Partially Visible,Moderate,0.3526,0.3595,0.3457,0.3758,Closed,2,98.73,4.33,0.0000,0.006990,0.000405,0.033058,0.014598,Moderate,0.0567,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228
3273,2025-04-20 04:19:56.943,30.9,neutral,Focused,Partially Visible,Moderate,0.3566,0.3630,0.3502,0.3786,Closed,2,98.65,4.44,0.0000,0.034198,0.016153,0.132808,0.046947,Moderate,0.0600,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0254
3274,2025-04-20 04:19:56.982,30.8,neutral,Focused,Partially Visible,Moderate,0.3571,0.3640,0.3501,0.3815,Closed,2,98.57,4.32,0.0000,0.009869,0.006104,0.011744,0.016207,Moderate,0.0633,0.2253,0.0000,0.0412,0.0000,0.3024,0.0000,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320
3275,2025-04-20 04:19:57.019,30.8,neutral,Focused,Partially Visible,Moderate,0.3590,0.3667,0.3514,0.3817,Closed,2,98.49,4.52,0.0000,0.048336,0.036125,0.039416,0.029660,Moderate,0.0667,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
3276,2025-04-20 04:19:57.049,30.8,neutral,Focused,Partially Visible,Moderate,0.3587,0.3649,0.3524,0.3817,Closed,2,98.34,4.29,0.0000,0.036367,0.020057,0.049398,0.003954,Mild,0.0000,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
3277,2025-04-20 04:19:57.082,30.8,neutral,Focused,Partially Visible,Moderate,0.3599,0.3662,0.3537,0.3817,Closed,2,98.33,4.30,0.0000,0.028931,0.019564,0.109954,0.032675,Mild,0.0033,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0251
3278,2025-04-20 04:19:57.111,30.8,neutral,Focused,Partially Visible,Moderate,0.3636,0.3726,0.3546,0.3817,Closed,2,98.44,4.41,0.0000,0.017186,0.013229,0.120159,0.018365,Mild,0.0067,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229
3279,2025-04-20 04:19:57.142,31.1,neutral,Focused,Partially Visible,Moderate,0.3623,0.3719,0.3528,0.3817,Closed,2,97.75,4.25,0.0000,0.020356,0.002834,0.047318,0.051685,Mild,0.0100,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0225
3280,2025-04-20 04:19:57.172,31.2,neutral,Focused,Partially Visible,Moderate,0.3585,0.3671,0.3500,0.3817,Closed,2,97.74,4.00,0.0000,0.004107,0.000882,0.009120,0.013459,Mild,0.0133,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0225
3281,2025-04-20 04:19:57.212,31.0,neutral,Focused,Partially Visible,High,0.3580,0.3680,0.3480,0.3817,Closed,2,97.40,3.97,0.0000,0.063156,0.051253,0.010748,0.048558,Mild,0.0167,0.1196,0.0000,0.0299,0.0001,0.1711,0.0000,0.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280
